match_status,field,name_ko,name_en,naver_value,vivino_value,id
MISMATCH,"지역 (region vs vivino_region)","크리스찬 클레르제 부르고뉴 피노 누아","Christian Clerget Bourgogne Pinot Noir","부르고뉴","France / Bourgogne",01336fd5-fcbe-4f7b-b942-b59ab3394492
MISMATCH,"생산자 (producer vs vivino_winery)","크리스찬 클레르제 부르고뉴 피노 누아","Christian Clerget Bourgogne Pinot Noir","크리스찬 클레르제","Raoul Clerget",01336fd5-fcbe-4f7b-b942-b59ab3394492
MISMATCH,"스타일 (wine_type vs vivino_style)","크리스찬 클레르제 부르고뉴 피노 누아","Christian Clerget Bourgogne Pinot Noir","red","Burgundy Red",01336fd5-fcbe-4f7b-b942-b59ab3394492
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","페레즈 크루즈 까베르네 소비뇽 리제르바","Perez Cruz Cabernet Sauvignon Reserva","까베르네 소비뇽","Cabernet Sauvignon",0141e7eb-c9c0-4609-9d2f-934099cddb4e
VIVINO_ONLY,"지역 (region vs vivino_region)","페레즈 크루즈 까베르네 소비뇽 리제르바","Perez Cruz Cabernet Sauvignon Reserva","","Chile / Central Valley / Maipo Valley",0141e7eb-c9c0-4609-9d2f-934099cddb4e
MISMATCH,"생산자 (producer vs vivino_winery)","페레즈 크루즈 까베르네 소비뇽 리제르바","Perez Cruz Cabernet Sauvignon Reserva","페레즈 크루즈","Perez Cruz",0141e7eb-c9c0-4609-9d2f-934099cddb4e
MISMATCH,"스타일 (wine_type vs vivino_style)","페레즈 크루즈 까베르네 소비뇽 리제르바","Perez Cruz Cabernet Sauvignon Reserva","red","Chilean Cabernet Sauvignon",0141e7eb-c9c0-4609-9d2f-934099cddb4e
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","체끼 산지오베제 디 토스카나","Cecchi Sangiovese di Toscana","산지오베제","Sangiovese",015cd9b9-ce09-41ac-9a86-bdb3e1170c49
MISMATCH,"지역 (region vs vivino_region)","체끼 산지오베제 디 토스카나","Cecchi Sangiovese di Toscana","토스카나","Italy / Central Italy / Toscana",015cd9b9-ce09-41ac-9a86-bdb3e1170c49
MISMATCH,"생산자 (producer vs vivino_winery)","체끼 산지오베제 디 토스카나","Cecchi Sangiovese di Toscana","체끼","Cecchi",015cd9b9-ce09-41ac-9a86-bdb3e1170c49
MISMATCH,"스타일 (wine_type vs vivino_style)","체끼 산지오베제 디 토스카나","Cecchi Sangiovese di Toscana","red","Tuscan Red",015cd9b9-ce09-41ac-9a86-bdb3e1170c49
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","라 또르데라 사오미 프로세코","La Tordera Saomi Prosecco","글레라","100% Glera",017c53b8-b716-4fbf-97b4-9a93819057f6
MISMATCH,"지역 (region vs vivino_region)","라 또르데라 사오미 프로세코","La Tordera Saomi Prosecco","베네토","Italy / Northern Italy / Veneto / Prosecco / Prosecco di Treviso",017c53b8-b716-4fbf-97b4-9a93819057f6
MISMATCH,"생산자 (producer vs vivino_winery)","라 또르데라 사오미 프로세코","La Tordera Saomi Prosecco","라 또르데라","La Tordera",017c53b8-b716-4fbf-97b4-9a93819057f6
MISMATCH,"스타일 (wine_type vs vivino_style)","라 또르데라 사오미 프로세코","La Tordera Saomi Prosecco","sparkling","Italian Prosecco",017c53b8-b716-4fbf-97b4-9a93819057f6
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","샤토 라 미션 오 브리옹 라 미션 오 브리옹 블랑","Château La Mission Haut-Brion La Mission Haut-Brion Blanc","소비뇽 블랑, 세미용","Sémillon",018dfb24-6848-495d-82e7-cf51b1e6abaa
MISMATCH,"지역 (region vs vivino_region)","샤토 라 미션 오 브리옹 라 미션 오 브리옹 블랑","Château La Mission Haut-Brion La Mission Haut-Brion Blanc","보르도","France / Bordeaux / Graves / Pessac-Léognan",018dfb24-6848-495d-82e7-cf51b1e6abaa
MISMATCH,"생산자 (producer vs vivino_winery)","샤토 라 미션 오 브리옹 라 미션 오 브리옹 블랑","Château La Mission Haut-Brion La Mission Haut-Brion Blanc","Château La Mission Haut Brion","Château La Mission Haut-Brion",018dfb24-6848-495d-82e7-cf51b1e6abaa
MISMATCH,"스타일 (wine_type vs vivino_style)","샤토 라 미션 오 브리옹 라 미션 오 브리옹 블랑","Château La Mission Haut-Brion La Mission Haut-Brion Blanc","white","Bordeaux White",018dfb24-6848-495d-82e7-cf51b1e6abaa
NAVER_ONLY,"생산자 (producer vs vivino_winery)","보테가 안체스트랄레 내추럴","Bottega Ancestrale Natural","보테가","",8a4780bb-b323-4753-b5a9-a7fca8ef05ff
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","보테가 안체스트랄레 내추럴","Bottega Ancestrale Natural","white","",8a4780bb-b323-4753-b5a9-a7fca8ef05ff
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","제이콥스 크릭 리저브 쉬라즈","Jacobs Creek Reserve Shiraz","쉬라즈","Shiraz/Syrah",01f6d741-28a5-48d1-b58f-ed50a015be7f
MISMATCH,"지역 (region vs vivino_region)","제이콥스 크릭 리저브 쉬라즈","Jacobs Creek Reserve Shiraz","남호주","Australia / South Australia / Limestone Coast",01f6d741-28a5-48d1-b58f-ed50a015be7f
MISMATCH,"생산자 (producer vs vivino_winery)","제이콥스 크릭 리저브 쉬라즈","Jacobs Creek Reserve Shiraz","제이콥스 크릭","Jacob's Creek",01f6d741-28a5-48d1-b58f-ed50a015be7f
MISMATCH,"스타일 (wine_type vs vivino_style)","제이콥스 크릭 리저브 쉬라즈","Jacobs Creek Reserve Shiraz","red","South Australia Shiraz",01f6d741-28a5-48d1-b58f-ed50a015be7f
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","맥라렌 베일 잉크 쉬라즈","McLaren Vale Ink Shiraz","쉬라즈","Shiraz/Syrah",01f73046-e9b3-4dbd-8b7f-87261d8e71c2
MISMATCH,"지역 (region vs vivino_region)","맥라렌 베일 잉크 쉬라즈","McLaren Vale Ink Shiraz","맥라렌 베일","Australia / South Australia / Fleurieu / McLaren Vale",01f73046-e9b3-4dbd-8b7f-87261d8e71c2
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","맥라렌 베일 잉크 쉬라즈","McLaren Vale Ink Shiraz","","Grant Burge Wines",01f73046-e9b3-4dbd-8b7f-87261d8e71c2
MISMATCH,"스타일 (wine_type vs vivino_style)","맥라렌 베일 잉크 쉬라즈","McLaren Vale Ink Shiraz","red","Australian McLaren Vale Shiraz",01f73046-e9b3-4dbd-8b7f-87261d8e71c2
NAVER_ONLY,"생산자 (producer vs vivino_winery)","모나리 페더조니 화이트","Monari Federzoni White","모나리 페더조니","",c2f630f2-9593-4b07-b440-8edea8d94ec0
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","모나리 페더조니 화이트","Monari Federzoni White","white","",c2f630f2-9593-4b07-b440-8edea8d94ec0
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","에쌍시엘 샤르도네","Essentiel Chardonnay","샤르도네","Chardonnay",0237a8ae-6836-4293-8a43-99bd533226df
VIVINO_ONLY,"지역 (region vs vivino_region)","에쌍시엘 샤르도네","Essentiel Chardonnay","","France / Vin de Pays / Pays d'Oc",0237a8ae-6836-4293-8a43-99bd533226df
MISMATCH,"생산자 (producer vs vivino_winery)","에쌍시엘 샤르도네","Essentiel Chardonnay","에쌍시엘","Les Jamelles",0237a8ae-6836-4293-8a43-99bd533226df
MISMATCH,"스타일 (wine_type vs vivino_style)","에쌍시엘 샤르도네","Essentiel Chardonnay","white","Languedoc-Roussillon White",0237a8ae-6836-4293-8a43-99bd533226df
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","젬마 디 루나 프로세코","Gemma di Luna Prosecco","글레라","Glera",024707ce-1d7d-4651-acde-1aa45e82bf1a
MISMATCH,"지역 (region vs vivino_region)","젬마 디 루나 프로세코","Gemma di Luna Prosecco","베네토","Italy / Northern Italy / Veneto / Prosecco",024707ce-1d7d-4651-acde-1aa45e82bf1a
MISMATCH,"생산자 (producer vs vivino_winery)","젬마 디 루나 프로세코","Gemma di Luna Prosecco","젬마 디 루나","Gemma di Luna",024707ce-1d7d-4651-acde-1aa45e82bf1a
MISMATCH,"스타일 (wine_type vs vivino_style)","젬마 디 루나 프로세코","Gemma di Luna Prosecco","sparkling","Italian Prosecco",024707ce-1d7d-4651-acde-1aa45e82bf1a
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","아스트로라베 피노 누아","Astrolabe Pinot Noir","피노 누아","Pinot Noir",027dfc58-5060-4a2c-95d8-d3cbc6e5cd8c
VIVINO_ONLY,"지역 (region vs vivino_region)","아스트로라베 피노 누아","Astrolabe Pinot Noir","","New Zealand / South Island / Marlborough",027dfc58-5060-4a2c-95d8-d3cbc6e5cd8c
MISMATCH,"생산자 (producer vs vivino_winery)","아스트로라베 피노 누아","Astrolabe Pinot Noir","Astrolabe","Astrolabe",027dfc58-5060-4a2c-95d8-d3cbc6e5cd8c
MISMATCH,"스타일 (wine_type vs vivino_style)","아스트로라베 피노 누아","Astrolabe Pinot Noir","red","New Zealand Pinot Noir",027dfc58-5060-4a2c-95d8-d3cbc6e5cd8c
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","아델스하임 리본 스프링스 피노 누아","Adelsheim Ribbon Springs Pinot Noir","피노 누아","Pinot Noir",027f92fb-9b83-4290-9daa-9790bf3a094d
MISMATCH,"지역 (region vs vivino_region)","아델스하임 리본 스프링스 피노 누아","Adelsheim Ribbon Springs Pinot Noir","오리건","United States / Oregon / Willamette Valley / Ribbon Ridge",027f92fb-9b83-4290-9daa-9790bf3a094d
MISMATCH,"생산자 (producer vs vivino_winery)","아델스하임 리본 스프링스 피노 누아","Adelsheim Ribbon Springs Pinot Noir","Adelsheim","Adelsheim",027f92fb-9b83-4290-9daa-9790bf3a094d
MISMATCH,"스타일 (wine_type vs vivino_style)","아델스하임 리본 스프링스 피노 누아","Adelsheim Ribbon Springs Pinot Noir","red","Oregon Pinot Noir",027f92fb-9b83-4290-9daa-9790bf3a094d
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","빈티지 롱바텀 헨리스 드라이브 쉬라즈-까베르네 소비뇽","Vintage Longbottom Henrys Drive Shiraz-Cabernet Sauvignon","쉬라즈, 까베르네 소비뇽","Merlot, Shiraz/Syrah, Cabernet Sauvignon",029b2661-dc85-411e-bf75-17751c4616ec
VIVINO_ONLY,"지역 (region vs vivino_region)","빈티지 롱바텀 헨리스 드라이브 쉬라즈-까베르네 소비뇽","Vintage Longbottom Henrys Drive Shiraz-Cabernet Sauvignon","","Australia / South Australia / Limestone Coast / Padthaway",029b2661-dc85-411e-bf75-17751c4616ec
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","빈티지 롱바텀 헨리스 드라이브 쉬라즈-까베르네 소비뇽","Vintage Longbottom Henrys Drive Shiraz-Cabernet Sauvignon","","Vintage Longbottom",029b2661-dc85-411e-bf75-17751c4616ec
MISMATCH,"스타일 (wine_type vs vivino_style)","빈티지 롱바텀 헨리스 드라이브 쉬라즈-까베르네 소비뇽","Vintage Longbottom Henrys Drive Shiraz-Cabernet Sauvignon","red","Australian Red Blend",029b2661-dc85-411e-bf75-17751c4616ec
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","베라몬테 프리머스 까베르네 소비뇽","Veramonte Primus Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",032c0039-b8d4-410e-9bd3-f67dcd2e6730
VIVINO_ONLY,"지역 (region vs vivino_region)","베라몬테 프리머스 까베르네 소비뇽","Veramonte Primus Cabernet Sauvignon","","Chile / Central Valley / Maipo Valley",032c0039-b8d4-410e-9bd3-f67dcd2e6730
MISMATCH,"생산자 (producer vs vivino_winery)","베라몬테 프리머스 까베르네 소비뇽","Veramonte Primus Cabernet Sauvignon","Veramonte","Primus",032c0039-b8d4-410e-9bd3-f67dcd2e6730
MISMATCH,"스타일 (wine_type vs vivino_style)","베라몬테 프리머스 까베르네 소비뇽","Veramonte Primus Cabernet Sauvignon","red","Chilean Cabernet Sauvignon",032c0039-b8d4-410e-9bd3-f67dcd2e6730
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","산타 에마 셀렉트 떼루아 리제르바 메를로","Santa Ema Select Terroir Reserva Merlot","메를로","Merlot",0338c42e-9dab-4326-912f-fc594b989795
VIVINO_ONLY,"지역 (region vs vivino_region)","산타 에마 셀렉트 떼루아 리제르바 메를로","Santa Ema Select Terroir Reserva Merlot","","Chile / Central Valley",0338c42e-9dab-4326-912f-fc594b989795
MISMATCH,"생산자 (producer vs vivino_winery)","산타 에마 셀렉트 떼루아 리제르바 메를로","Santa Ema Select Terroir Reserva Merlot","Santa Ema","Santa Ema",0338c42e-9dab-4326-912f-fc594b989795
MISMATCH,"스타일 (wine_type vs vivino_style)","산타 에마 셀렉트 떼루아 리제르바 메를로","Santa Ema Select Terroir Reserva Merlot","red","Chilean Merlot",0338c42e-9dab-4326-912f-fc594b989795
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","샤또 로스 볼도스 트레디션 리저브 메를로","Chateau Los Boldos Tradicion Reserve Merlot","메를로","Merlot",8e1c2fe0-2555-449e-838a-c7955dea8eec
VIVINO_ONLY,"지역 (region vs vivino_region)","샤또 로스 볼도스 트레디션 리저브 메를로","Chateau Los Boldos Tradicion Reserve Merlot","","Chile / Central Valley / Rapel Valley / Cachapoal Valley",8e1c2fe0-2555-449e-838a-c7955dea8eec
MISMATCH,"생산자 (producer vs vivino_winery)","샤또 로스 볼도스 트레디션 리저브 메를로","Chateau Los Boldos Tradicion Reserve Merlot","Chateau Los Boldos","Château Los Boldos",8e1c2fe0-2555-449e-838a-c7955dea8eec
MISMATCH,"스타일 (wine_type vs vivino_style)","샤또 로스 볼도스 트레디션 리저브 메를로","Chateau Los Boldos Tradicion Reserve Merlot","red","Chilean Merlot",8e1c2fe0-2555-449e-838a-c7955dea8eec
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","조던 까베르네 소비뇽","Jordan Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",0379f1a7-cb3c-43b6-b2a1-b7633c9a77fe
MISMATCH,"지역 (region vs vivino_region)","조던 까베르네 소비뇽","Jordan Cabernet Sauvignon","나파 밸리","United States / California / North Coast / Sonoma County / Alexander Valley",0379f1a7-cb3c-43b6-b2a1-b7633c9a77fe
MISMATCH,"생산자 (producer vs vivino_winery)","조던 까베르네 소비뇽","Jordan Cabernet Sauvignon","조던","Jordan",0379f1a7-cb3c-43b6-b2a1-b7633c9a77fe
MISMATCH,"스타일 (wine_type vs vivino_style)","조던 까베르네 소비뇽","Jordan Cabernet Sauvignon","red","Californian Alexander Valley Cabernet Sauvignon Red",0379f1a7-cb3c-43b6-b2a1-b7633c9a77fe
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","카르멘 리제르바 프리미어 메를로","Carmen Reserva Premier Merlot","메를로","Merlot",81870075-cdac-4384-96ed-e16c1dd94a5f
VIVINO_ONLY,"지역 (region vs vivino_region)","카르멘 리제르바 프리미어 메를로","Carmen Reserva Premier Merlot","","Chile / Central Valley / Rapel Valley / Colchagua Valley",81870075-cdac-4384-96ed-e16c1dd94a5f
MISMATCH,"생산자 (producer vs vivino_winery)","카르멘 리제르바 프리미어 메를로","Carmen Reserva Premier Merlot","카르멘","Carmen",81870075-cdac-4384-96ed-e16c1dd94a5f
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","카르멘 리제르바 프리미어 메를로","Carmen Reserva Premier Merlot","red","",81870075-cdac-4384-96ed-e16c1dd94a5f
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","팬터크릭 오레곤 피노누아","Panther Creek Oregon Pinot Noir","피노 누아","Pinot Noir",0389f10c-6ea4-4203-a979-1af38a6d8363
MISMATCH,"지역 (region vs vivino_region)","팬터크릭 오레곤 피노누아","Panther Creek Oregon Pinot Noir","오레곤","United States / Oregon / Willamette Valley",0389f10c-6ea4-4203-a979-1af38a6d8363
MISMATCH,"생산자 (producer vs vivino_winery)","팬터크릭 오레곤 피노누아","Panther Creek Oregon Pinot Noir","팬터크릭","Panther Creek",0389f10c-6ea4-4203-a979-1af38a6d8363
MISMATCH,"스타일 (wine_type vs vivino_style)","팬터크릭 오레곤 피노누아","Panther Creek Oregon Pinot Noir","red","Oregon Pinot Noir",0389f10c-6ea4-4203-a979-1af38a6d8363
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","운두라가 떼루아 헌터 까베르네 소비뇽","Undurraga Terroir Hunter Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",03c1ba4e-f156-4856-a8ca-721cf3ecb655
VIVINO_ONLY,"지역 (region vs vivino_region)","운두라가 떼루아 헌터 까베르네 소비뇽","Undurraga Terroir Hunter Cabernet Sauvignon","","Chile / Central Valley / Maipo Valley",03c1ba4e-f156-4856-a8ca-721cf3ecb655
MISMATCH,"생산자 (producer vs vivino_winery)","운두라가 떼루아 헌터 까베르네 소비뇽","Undurraga Terroir Hunter Cabernet Sauvignon","Undurraga","Undurraga",03c1ba4e-f156-4856-a8ca-721cf3ecb655
MISMATCH,"스타일 (wine_type vs vivino_style)","운두라가 떼루아 헌터 까베르네 소비뇽","Undurraga Terroir Hunter Cabernet Sauvignon","red","Chilean Cabernet Sauvignon",03c1ba4e-f156-4856-a8ca-721cf3ecb655
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","스타필레 파티다 리미타다 말벡","Stappele Partida Limitada Malbec","말벡","Malbec",03dbcb94-38bd-48c0-a074-8c5549120779
VIVINO_ONLY,"지역 (region vs vivino_region)","스타필레 파티다 리미타다 말벡","Stappele Partida Limitada Malbec","","Argentina / Mendoza / Agrelo",03dbcb94-38bd-48c0-a074-8c5549120779
MISMATCH,"생산자 (producer vs vivino_winery)","스타필레 파티다 리미타다 말벡","Stappele Partida Limitada Malbec","스타필레","Bodegas Staphyle",03dbcb94-38bd-48c0-a074-8c5549120779
MISMATCH,"스타일 (wine_type vs vivino_style)","스타필레 파티다 리미타다 말벡","Stappele Partida Limitada Malbec","red","Argentinian Agrelo Malbec Red",03dbcb94-38bd-48c0-a074-8c5549120779
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","알렉스 감발 부르고뉴 샤르도네","Alex Gambal Burgundy Chardonnay","샤르도네","Chardonnay",043fdff4-ea55-4b1d-85ab-53223b81047b
MISMATCH,"지역 (region vs vivino_region)","알렉스 감발 부르고뉴 샤르도네","Alex Gambal Burgundy Chardonnay","부르고뉴","France / Bourgogne",043fdff4-ea55-4b1d-85ab-53223b81047b
MISMATCH,"생산자 (producer vs vivino_winery)","알렉스 감발 부르고뉴 샤르도네","Alex Gambal Burgundy Chardonnay","Alex Gambal","Alex Gambal",043fdff4-ea55-4b1d-85ab-53223b81047b
MISMATCH,"스타일 (wine_type vs vivino_style)","알렉스 감발 부르고뉴 샤르도네","Alex Gambal Burgundy Chardonnay","white","Burgundy White",043fdff4-ea55-4b1d-85ab-53223b81047b
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","덕혼 디코이 피노 누아","Duckhorn Decoy Pinot Noir","피노누아","Pinot Noir",044d82ec-892b-48e7-b769-ff95a71adab6
MISMATCH,"지역 (region vs vivino_region)","덕혼 디코이 피노 누아","Duckhorn Decoy Pinot Noir","캘리포니아","United States / California",044d82ec-892b-48e7-b769-ff95a71adab6
MISMATCH,"생산자 (producer vs vivino_winery)","덕혼 디코이 피노 누아","Duckhorn Decoy Pinot Noir","덕혼","Decoy",044d82ec-892b-48e7-b769-ff95a71adab6
MISMATCH,"스타일 (wine_type vs vivino_style)","덕혼 디코이 피노 누아","Duckhorn Decoy Pinot Noir","red","Californian Pinot Noir",044d82ec-892b-48e7-b769-ff95a71adab6
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","올리비에 르플레브 레 보느보 몽타뉴 프리미에 크뤼","Olivier Leflaive Les Bonneveaux Montagny Premier Cru","샤르도네","Chardonnay",07466b4c-00aa-4f66-9457-41d73afe7640
MISMATCH,"지역 (region vs vivino_region)","올리비에 르플레브 레 보느보 몽타뉴 프리미에 크뤼","Olivier Leflaive Les Bonneveaux Montagny Premier Cru","부르고뉴","France / Bourgogne / Côte Chalonnaise / Montagny / Montagny Premier Cru",07466b4c-00aa-4f66-9457-41d73afe7640
